info:    Executing command group template list
info:    Listing gallery resource group templates
data:    Bitnami                                         Bitnami.OXIDeShop4851Ubuntu1210.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.ownCloud7010Ubuntu1404.0.2.7-preview                                                                             
data:    Bitnami                                         Bitnami.ownCloud6030Ubuntu1210.0.2.7-preview                                                                             
data:    Bitnami                                         Bitnami.Typo6141Ubuntu1210.0.2.7-preview                                                                                 
data:    Bitnami                                         Bitnami.OSQA10rc5Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.TYPO36240Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Osclass3410Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Osclass3312Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.OpenERP7014Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.OpenERP7014Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.TYPO36180Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Chyrp2502Ubuntu1210.0.2.8-preview                                                                                
data:    Bitnami                                         Bitnami.Chyrp2502Ubuntu1404.0.2.8-preview                                                                                
data:    Bitnami                                         Bitnami.Tracks2228Ubuntu1404.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.OpenAtrium2210Ubuntu1404.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.CiviCRM4450Ubuntu1210.0.2.8-preview                                                                              
data:    Bitnami                                         Bitnami.CiviCRM4460Ubuntu1404.0.2.8-preview                                                                              
data:    Bitnami                                         Bitnami.OpenAtrium2190Ubuntu1210.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.Tracks2226Ubuntu1210.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.ocPortal90140Ubuntu1404.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.ocPortal90130Ubuntu1210.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.Trac1112devUbuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Nodejs010290Ubuntu1404.0.2.7-preview                                                                             
data:    Bitnami                                         Bitnami.ApacheSolr4900Ubuntu1404.0.2.8-preview                                                                           
data:    Bitnami                                         Bitnami.WordPress3920multisiteUbuntu1404.0.2.7-preview                                                                   
data:    Bitnami                                         Bitnami.Trac1112devUbuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Trac1012Ubuntu1404.0.2.7-preview                                                                                 
data:    Bitnami                                         Bitnami.Moodle270Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Moodle270Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Trac1012Ubuntu1210.0.2.7-preview                                                                                 
data:    Bitnami                                         Bitnami.Tomcat8090devUbuntu1404.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.Tomcat8080devUbuntu1210.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.MODX231pl0Ubuntu1404.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.MODX2214pl0Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.MediaWiki12320Ubuntu1404.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.MediaWiki12270Ubuntu1210.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.Tomcat70550Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.MEAN2630Ubuntu1404.0.2.7-preview                                                                                 
data:    Bitnami                                         Bitnami.CMSMadeSimple111103Ubuntu1210.0.2.8-preview                                                                      
data:    Bitnami                                         Bitnami.CMSMadeSimple111110Ubuntu1404.0.2.8-preview                                                                      
data:    Bitnami                                         Bitnami.MEAN2600devUbuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.MEAN24100Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.MEAN24100Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Tomcat70540Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Mantis12171Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Mantis12171Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.TinyTinyRSS1130Ubuntu1404.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.TinyTinyRSS1121Ubuntu1210.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.concrete556311Ubuntu1210.0.2.8-preview                                                                           
data:    Bitnami                                         Bitnami.concrete556311Ubuntu1404.0.2.8-preview                                                                           
data:    Bitnami                                         Bitnami.WordPress390Ubuntu1210.0.2.7-preview                                                                             
data:    Bitnami                                         Bitnami.Magento19010Ubuntu1404.0.2.7-preview                                                                             
data:    Bitnami                                         Bitnami.Coppermine15281Ubuntu1210.0.2.8-preview                                                                          
data:    Bitnami                                         Bitnami.Coppermine15300Ubuntu1404.0.2.8-preview                                                                          
data:    Bitnami                                         Bitnami.Magento19010Ubuntu1210.0.2.7-preview                                                                             
data:    Bitnami                                         Bitnami.Magento19010testUbuntu1404.0.2.7-preview                                                                         
data:    Bitnami                                         Bitnami.TikiWikiCMSGroupware1220Ubuntu1404.0.2.7-preview                                                                 
data:    Bitnami                                         Bitnami.TikiWikiCMSGroupware1220Ubuntu1210.0.2.7-preview                                                                 
data:    Bitnami                                         Bitnami.LimeSurvey201408110Ubuntu1404.0.2.7-preview                                                                      
data:    Bitnami                                         Bitnami.LimeSurvey201405200Ubuntu1210.0.2.8-preview                                                                      
data:    Bitnami                                         Bitnami.LimeSurvey200plus201304060Ubuntu1210.0.2.8-preview                                                               
data:    Bitnami                                         Bitnami.Liferay625Ubuntu1404.0.2.8-preview                                                                               
data:    Bitnami                                         Bitnami.Liferay623Ubuntu1210.0.2.8-preview                                                                               
data:    Bitnami                                         Bitnami.LAPPStack560RC30devUbuntu1404.0.2.8-preview                                                                      
data:    Bitnami                                         Bitnami.LAPPStack560beta40devUbuntu1404.0.2.8-preview                                                                    
data:    Bitnami                                         Bitnami.LAPPStack560beta30devUbuntu1210.0.2.8-preview                                                                    
data:    Bitnami                                         Bitnami.LAPPStack55150devUbuntu1404.0.2.8-preview                                                                        
